timestamp,face_count,ear,blink_count,closure_duration,yaw,pitch,roll,label
1788879987.33,1,0.3691,5,0.0,7.38,0.0,0.0,Focused
1788879987.42,1,0.386,5,0.0,7.91,0.0,0.0,Focused
1788879987.5,1,0.3671,5,0.0,7.11,0.0,0.0,Focused
1788879987.62,2,0.2642,5,0.0,4.05,0.0,0.0,Focused
1788879987.69,2,0.2642,5,0.0,4.05,0.0,0.0,Focused
1788879987.77,2,0.3564,5,0.0,0.16,0.0,0.0,Focused
1788879987.87,2,0.4292,5,0.0,-7.36,0.0,0.0,Focused
1788879987.96,2,0.4535,5,0.0,-10.53,0.0,0.0,Focused
1788879987.99,2,0.4545,5,0.0,-10.98,0.0,0.0,Distracted
1788879988.1,2,0.466,5,0.0,-8.12,0.0,0.0,Distracted
1788879988.17,2,0.466,5,0.0,-8.12,0.0,0.0,Distracted
1788879988.27,3,0.4569,5,0.0,-5.03,0.0,0.0,Distracted
1788879988.35,2,0.4787,5,0.0,-9.86,0.0,0.0,Distracted
1788879988.45,2,0.4736,5,0.0,-9.45,0.0,0.0,Distracted
1788879988.54,2,0.4568,5,0.0,-9.09,0.0,0.0,Distracted
1788879988.59,1,0.5007,5,0.0,-7.68,0.0,0.0,Distracted
1788879988.67,1,0.5007,5,0.0,-7.68,0.0,0.0,Distracted
1788879988.73,1,0.4886,5,0.0,-8.67,0.0,0.0,Distracted
1788879988.83,2,0.4743,5,0.0,-7.98,0.0,0.0,Distracted
1788879988.93,1,0.479,5,0.0,-12.08,0.0,0.0,Distracted
1788879989.03,1,0.4508,5,0.0,-9.32,0.0,0.0,Distracted
1788879989.12,2,0.4646,5,0.0,-10.67,0.0,0.0,Distracted
1788879989.22,2,0.4646,5,0.0,-10.67,0.0,0.0,Distracted
1788879989.3,3,0.4618,5,0.0,-9.79,0.0,0.0,Distracted
1788879989.4,1,0.4831,5,0.0,-10.47,0.0,0.0,Distracted
1788879989.47,1,0.4745,5,0.0,-10.52,0.0,0.0,Distracted
1788879989.57,2,0.4554,5,0.0,-7.87,0.0,0.0,Distracted
1788879989.64,1,0.4518,5,0.0,-7.25,0.0,0.0,Distracted
1788879989.74,2,0.4524,5,0.0,-9.78,0.0,0.0,Distracted
1788879989.83,1,0.4395,5,0.0,-7.39,0.0,0.0,Distracted
1788879989.94,2,0.4022,5,0.0,-7.66,0.0,0.0,Distracted
1788879990.04,2,0.4299,5,0.0,-7.17,0.0,0.0,Distracted
1788879990.13,1,0.4562,5,0.0,-6.45,0.0,0.0,Distracted
1788879990.21,2,0.4593,5,0.0,-8.67,0.0,0.0,Distracted
1788879990.28,2,0.4593,5,0.0,-8.67,0.0,0.0,Distracted
1788879990.38,2,0.4208,5,0.0,-8.98,0.0,0.0,Distracted
1788879990.46,2,0.4715,5,0.0,-8.68,0.0,0.0,Distracted
1788879990.56,2,0.4561,5,0.0,-9.13,0.0,0.0,Distracted
1788879990.66,2,0.4405,5,0.0,-8.01,0.0,0.0,Distracted
1788879990.75,2,0.422,5,0.0,-7.39,0.0,0.0,Distracted
1788879990.84,2,0.3436,5,0.0,-8.48,0.0,0.0,Distracted
1788879990.94,1,0.3159,5,0.0,-9.85,0.0,0.0,Distracted
1788879991.02,1,0.4133,5,0.0,-13.97,0.0,0.0,Distracted
1788879991.11,2,0.3707,5,0.0,-13.99,0.0,0.0,Distracted
1788879991.18,2,0.3707,5,0.0,-13.99,0.0,0.0,Distracted
1788879991.27,1,0.4681,5,0.0,-22.18,0.0,0.0,Distracted
1788879991.36,1,0.459,5,0.0,-21.05,0.0,0.0,Distracted
1788879991.44,1,0.4409,5,0.0,-17.47,0.0,0.0,Distracted
1788879991.53,1,0.4358,5,0.0,-17.6,0.0,0.0,Distracted
1788879991.62,1,0.4897,5,0.0,-15.66,0.0,0.0,Distracted
1788879991.71,1,0.4731,5,0.0,-14.26,0.0,0.0,Distracted
1788879991.81,1,0.4516,5,0.0,-11.1,0.0,0.0,Distracted
1788879991.9,1,0.4516,5,0.0,-11.1,0.0,0.0,Distracted
1788879992.0,1,0.4546,5,0.0,-12.39,0.0,0.0,Distracted
1788879992.1,1,0.4147,5,0.0,-12.24,0.0,0.0,Distracted
1788879992.17,1,0.445,5,0.0,1.81,0.0,0.0,Distracted
1788879992.27,1,0.4545,5,0.0,10.69,0.0,0.0,Distracted
1788879992.38,1,0.4661,5,0.0,15.13,0.0,0.0,Distracted
1788879992.45,1,0.4789,5,0.0,19.59,0.0,0.0,Distracted
1788879992.54,1,0.4597,5,0.0,18.57,0.0,0.0,Distracted
1788879992.65,1,0.4366,5,0.0,12.7,0.0,0.0,Distracted
1788879992.67,1,0.4347,5,0.0,7.27,0.0,0.0,Sleepy
1788879992.73,1,0.4347,5,0.0,7.27,0.0,0.0,Sleepy
1788879992.79,1,0.4533,5,0.0,-0.17,0.0,0.0,Sleepy
1788879992.86,1,0.4533,5,0.0,-0.17,0.0,0.0,Sleepy
1788879992.93,2,0.4666,5,0.0,-7.63,0.0,0.0,Sleepy
1788879993.0,2,0.482,5,0.0,-11.75,0.0,0.0,Sleepy
1788879993.08,2,0.482,5,0.0,-11.75,0.0,0.0,Sleepy
1788879993.16,1,0.4754,5,0.0,-13.94,0.0,0.0,Sleepy
1788879993.22,2,0.4874,5,0.0,-13.02,0.0,0.0,Sleepy
1788879993.32,2,0.4788,5,0.0,-12.39,0.0,0.0,Sleepy
1788879993.42,2,0.4788,5,0.0,-12.39,0.0,0.0,Sleepy
1788879993.52,1,0.4702,5,0.0,-14.5,0.0,0.0,Sleepy
1788879993.62,1,0.4702,5,0.0,-14.5,0.0,0.0,Sleepy
1788879993.72,1,0.4524,5,0.0,-14.15,0.0,0.0,Sleepy
1788879993.81,2,0.4738,5,0.0,-13.3,0.0,0.0,Sleepy
1788879993.89,2,0.4877,5,0.0,-13.9,0.0,0.0,Sleepy
1788879993.97,2,0.4877,5,0.0,-13.9,0.0,0.0,Sleepy
1788879994.05,2,0.4727,5,0.0,-12.81,0.0,0.0,Sleepy
1788879994.13,1,0.4728,5,0.0,-14.87,0.0,0.0,Sleepy
1788879994.22,2,0.4132,5,0.0,-12.09,0.0,0.0,Sleepy
1788879994.31,2,0.3062,5,0.0,-8.72,0.0,0.0,Sleepy
1788879994.41,2,0.3062,5,0.0,-8.72,0.0,0.0,Sleepy
1788879994.5,1,0.3207,5,0.0,-12.16,0.0,0.0,Sleepy
1788879994.6,1,0.3184,5,0.0,-9.93,0.0,0.0,Sleepy
1788879994.7,2,0.3492,5,0.0,-10.99,0.0,0.0,Sleepy
1788879994.8,2,0.4268,5,0.0,-13.45,0.0,0.0,Sleepy
1788879994.86,1,0.4215,5,0.0,-15.19,0.0,0.0,Sleepy
1788879994.96,1,0.4416,5,0.0,-12.0,0.0,0.0,Sleepy
1788879995.07,2,0.4684,5,0.0,-12.12,0.0,0.0,Sleepy
1788879995.09,2,0.474,5,0.0,-15.95,0.0,0.0,Absent
1788879995.17,2,0.474,5,0.0,-15.95,0.0,0.0,Absent
1788879995.26,1,0.4655,5,0.0,-9.82,0.0,0.0,Absent
1788879995.33,2,0.4848,5,0.0,-13.61,0.0,0.0,Absent
1788879995.41,2,0.4872,5,0.0,-9.77,0.0,0.0,Absent
1788879995.51,2,0.4872,5,0.0,-9.77,0.0,0.0,Absent
1788879995.59,1,0.4536,5,0.0,-11.94,0.0,0.0,Absent
1788879995.68,3,0.4388,5,0.0,-14.12,0.0,0.0,Absent
1788879995.77,2,0.426,5,0.0,-11.92,0.0,0.0,Absent
1788879995.87,1,0.4087,5,0.0,-6.8,0.0,0.0,Absent
1788879995.94,3,0.4278,5,0.0,-8.1,0.0,0.0,Absent
1788879996.01,2,0.4196,5,0.0,-7.9,0.0,0.0,Absent
1788879996.1,3,0.414,5,0.0,-6.68,0.0,0.0,Absent
1788879996.2,3,0.414,5,0.0,-6.68,0.0,0.0,Absent
1788879996.31,2,0.446,5,0.0,-9.11,0.0,0.0,Absent
1788879996.43,1,0.4277,5,0.0,-10.05,0.0,0.0,Absent
1788879996.52,2,0.3997,5,0.0,-7.65,0.0,0.0,Absent
1788879996.61,2,0.4184,5,0.0,-8.73,0.0,0.0,Absent
1788879996.71,1,0.4152,5,0.0,-8.3,0.0,0.0,Absent
1788879996.8,1,0.4152,5,0.0,-8.3,0.0,0.0,Absent
1788879996.91,2,0.4322,5,0.0,-12.79,0.0,0.0,Absent
1788879997.0,2,0.4166,5,0.0,-7.99,0.0,0.0,Absent
1788879997.07,2,0.426,5,0.0,-12.98,0.0,0.0,Absent
1788879997.15,2,0.4615,5,0.0,-11.48,0.0,0.0,Absent
1788879997.2,2,0.4501,5,0.0,-5.96,0.0,0.0,Absent
1788879997.28,2,0.4501,5,0.0,-5.96,0.0,0.0,Absent
1788879997.35,2,0.434,5,0.0,-10.65,0.0,0.0,Absent
1788879997.42,2,0.4423,5,0.0,-11.72,0.0,0.0,Absent
1788879997.5,2,0.4317,5,0.0,-11.09,0.0,0.0,Absent
1788879997.56,2,0.4317,5,0.0,-11.09,0.0,0.0,Absent
1788879997.65,2,0.434,5,0.0,-8.92,0.0,0.0,Absent
1788879997.73,1,0.492,5,0.0,-8.64,0.0,0.0,Absent
1788879997.84,1,0.4225,5,0.0,-10.06,0.0,0.0,Absent
1788879997.94,2,0.4271,5,0.0,-7.0,0.0,0.0,Absent
1788879998.01,2,0.4428,5,0.0,-9.02,0.0,0.0,Absent
1788879998.12,2,0.4428,5,0.0,-9.02,0.0,0.0,Absent
1788879998.22,2,0.4336,5,0.0,-11.12,0.0,0.0,Absent
1788879998.31,2,0.4498,5,0.0,-12.02,0.0,0.0,Absent
1788879998.42,2,0.4498,5,0.0,-12.02,0.0,0.0,Absent
1788879998.51,1,0.4671,5,0.0,-10.81,0.0,0.0,Absent
1788879998.61,1,0.4671,5,0.0,-10.81,0.0,0.0,Absent
1788879998.71,1,0.4558,5,0.0,-11.11,0.0,0.0,Absent
1788879998.8,1,0.4331,5,0.0,-8.42,0.0,0.0,Absent
1788879998.9,1,0.4331,5,0.0,-8.42,0.0,0.0,Absent
1788879998.98,2,0.4412,5,0.0,-6.86,0.0,0.0,Absent
1788879999.05,1,0.3895,5,0.0,0.07,0.0,0.0,Absent
1788879999.12,1,0.3253,5,0.0,4.27,0.0,0.0,Absent
1788879999.19,1,0.3253,5,0.0,4.27,0.0,0.0,Absent
1788879999.27,1,0.3369,5,0.0,6.55,0.0,0.0,Absent
1788879999.36,1,0.3281,5,0.0,10.0,0.0,0.0,Absent
1788879999.44,1,0.3163,5,0.0,12.27,0.0,0.0,Absent
1788879999.51,1,0.3889,5,0.0,10.78,0.0,0.0,Absent
1788879999.61,1,0.4076,5,0.0,9.93,0.0,0.0,Absent
1788879999.71,1,0.4076,5,0.0,9.93,0.0,0.0,Absent
1788879999.81,1,0.4073,5,0.0,9.92,0.0,0.0,Absent
1788879999.9,1,0.4118,5,0.0,-18.23,0.0,0.0,Absent
